feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria..p__Actinobacteriota..c__Acidimicrobiia..o__Acidimicrobiales..f__Bog.793..g__Fen.455	Treatment	ST	0.0202479909814736	0.529740952808305	23	8	0.969871364817326	0.993293700441623
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..o__Mycobacteriales..f__Mycobacteriaceae..g__Mycobacterium	Treatment	ST	0.0184251506536392	0.760237547353443	23	11	0.980893152762003	0.993293700441623
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Chitinophagales..f__Chitinophagaceae..g__Flavisolibacter_B	Treatment	ST	-0.0274258383133121	0.742633854958253	23	9	0.97088923646029	0.993293700441623
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Chitinophagales..f__Chitinophagaceae..g__SXYR01	Treatment	ST	0.0106718490432942	0.421804226170434	23	6	0.980054173009332	0.993293700441623
d__Bacteria..p__Bdellovibrionota..c__Bdellovibrionia..o__Bdellovibrionales..f__UBA6776..g__J124	Treatment	ST	-0.0134918223232201	0.589351524350059	23	11	0.981952032448307	0.993293700441623
d__Bacteria..p__Chloroflexota..c__Chloroflexia..o__Thermomicrobiales..f__UBA6265..g__CADCWI01	Treatment	ST	0.0149335717529377	0.494258449261359	23	23	0.976181620534217	0.993293700441623
d__Bacteria..p__Chloroflexota..c__Dehalococcoidia..o__UBA2979..f__UBA2979..g__RBC038	Treatment	ST	0.023364265924561	0.902633365966272	23	17	0.979593816313729	0.993293700441623
d__Bacteria..p__Chloroflexota..c__Limnocylindria..o__Limnocylindrales..f__CSP1.4..g__GWC2.73.18	Treatment	ST	0.00906607775217192	0.511767479811171	23	9	0.986033268152888	0.993293700441623
d__Bacteria..p__Firmicutes_A..c__Clostridia..o__Clostridiales..f__Clostridiaceae..g__Clostridium	Treatment	ST	0.00979955231523211	0.477271477464905	23	6	0.98381246853971	0.993293700441623
d__Bacteria..p__Patescibacteria..c__Paceibacteria..o__UBA9983_A..NA..NA	Treatment	ST	-0.0104107791459243	0.509553826195922	23	5	0.983892306702022	0.993293700441623
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Pirellulales..f__UBA7805..g__MB.PLM.2	Treatment	ST	-0.0153407566267688	0.458099958248013	23	22	0.973601859475014	0.993293700441623
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Planctomycetales..f__Planctomycetaceae..g__Calycomorphotria	Treatment	ST	0.00922051871872117	0.526726767292392	23	22	0.986198745438468	0.993293700441623
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Pseudomonadales..f__Halieaceae..g__Halioglobus	Treatment	ST	-0.0249051244276676	0.814722893617282	23	17	0.97590206768506	0.993293700441623
d__Bacteria..p__Planctomycetota..c__UBA1135..o__UBA2386..f__UBA2386..g__UBA2386	Treatment	ST	0.00950033042320436	0.608477405123465	23	7	0.987690296076284	0.993366677088216
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Gemmatales..f__Gemmataceae..g__Gemmata	Treatment	ST	-0.00322333816372773	0.390920960438833	23	21	0.993498948665683	0.996345650524324
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Nevskiales..f__Nevskiaceae..g__Panacagrimonas	Treatment	ST	-0.00263248970479762	0.292316659054734	23	3	0.992899665598468	0.996345650524324
d__Bacteria..p__Acidobacteriota..c__Vicinamibacteria..o__Vicinamibacterales..NA..NA	Treatment	ST	-0.0014551603917206	0.555114625246409	23	22	0.997933194958638	0.998781794694903
d__Bacteria..p__Patescibacteria..c__Gracilibacteria..o__UM.FILTER.43.11..f__UM.FILTER.43.11..g__UM.FILTER.43.11	Treatment	ST	-0.000479614550220947	0.310415586809005	23	3	0.998781794694903	0.998781794694903
